Unnamed: 0	Unnamed: 1	Unnamed: 2	Основное	Unnamed: 4	Финансовая Помощь	Сроки	Unnamed: 7	Unnamed: 8	Unnamed: 9	Требования	Unnamed: 11	Unnamed: 12	Unnamed: 13	Unnamed: 14	Дополнительно	Unnamed: 16	Unnamed: 17	Unnamed: 18	Unnamed: 19	Unnamed: 20
132.0	Yong-In University	Yongin-si	 ≈ $6,400- $6,520		"TOPIK Grade 3                   50% of Tuition Fee
Above TOPIK Grade 4        60% of Tuition Fee                                                                                                                                                                      Those who have completed more than 20 weeks of our Korean Language Curriculum and have been recommended by the head of the relevant department (Institute of Foreign Affairs and Education)        50% of Tuition Fee                                                                                       Grade of The last semester                                                                                                                                                                                                        Above 4.0        50% of Tuition Fee
Above 3.5        40% of Tuition Fee
Above 3.0        30% of Tuition Fee
Above 2.5        20% of Tuition Fee                                                                                                                                                                                                       This scholarship shall not be applicable to admission fee.

"													126		There are no undergraduate programs taught entirely in English. There are graduate and postgraduate programs.
133.0	Seoul National University of Education																	127		No programs entirely in English for undergraduate studies. Готовит учителей исключительно для корейских школ. Вся учебная программа, методики и практика ориентированы на корейский язык и национальные образовательные стандарты. Знание корейского обязательно. 
134.0	Daegu National University of Education																	128		No programs entirely in English for undergraduate studies. Специализированный педагогический Региональный педагогический вуз с фокусом на подготовке кадров для системы образования города Тэгу и провинции Кёнсан-пукто.
135.0	Kyungdong University	Seoul								Minimum IELTS 5.5 or other equivalent internationally certified level of English proficiency.								129		1 Global Business Administration.2 Digital Art & Design.3 Beauty Industry Management
136.0	Pyeongtaek University																	130		No programs entirely in English for undergraduate studies. Локальный частный университет. Как и многие региональные университеты, его главная задача  предоставление образования местным студентам. Не является интернациональным и не инвестирует в англоязычные программы.
137.0	Howon University		нет															131		No programs entirely in English for undergraduate studies. 
138.0	Uiduk University		нет															132		No programs entirely in English for undergraduate studies. Локальный ВУЗ его миссия  развитие региона, а не привлечение международных студентов.
139.0	Mokpo National Maritime University		нет															133		No programs entirely in English for undergraduate studies. Готовит капитанов, морских инженеров и специалистов порта для корейской и международной морской отрасли. Несмотря на международный характер сферы, программа аккредитована по корейским стандартам и требует знания корейского языка для работы в местных компаниях и сдачи экзаменов.
140.0	Gyeongin National University of Education		нет															134		No programs entirely in English for undergraduate studies. Готовит учителей для школ столичного региона (Сеул и Инчхон). Как и все вузы этой категории,обучение только на корейском языке.
141.0	Kyungil University		~3 744 USD		"•        Admission Scholarship A — for top scorers in each college.
        •        Admission Scholarship B — for students with TOPIK Level 6.
        •        Admission Scholarship C — for students with TOPIK Level 5.
        •        Admission Scholarship D — recommended by the dean of affiliated Korean Language Institutes.
        •        Admission Scholarship E — for students in the top 50% and completed over 4 semesters at ILE.
        •        Admission Scholarship F — for Korean Department students in the top 50%.
        •        Admission Scholarship G — for engineering college students in the top 50%.
        •        Admission Scholarship H — for students in the College of International Studies in the top 50%.
        •        Academic Encouragement Scholarship — for students with a GPA of 3.0 or higher.
        •        TOPIK Encouragement Scholarship — for students with GPA 2.0+ and TOPIK Level 3+.
        •        Kyungil Sibling Scholarship — for students with siblings enrolled at the university.
        •        Kyungil Alumni Scholarship — for students whose parents are university graduates."	21–25 апреля 2025 года	9–13 июня 2025 года											135		"Department of English Language
Mechanical Engineering
Geoinformatics Engineering"
142.0	Chodang University		8 500–10 300 USD		"•        Social scholarships: labor, family (10% discount), Chodang, service — amounts not fixed.
        •        Special scholarships: physical education, government employees (4 years), military, contribution, exam, Chodang Talented (50,000–600,000 won).
        •        Global scholarships: exchange, overseas study, overseas service.
        •        Freshman scholarships: by CSAT (S—4 years, A—3 years, B—2 years), Chodang Leader (1 year + language support), Baekje (1 million won), Tulip Tree (50% discount), dormitory (free utilities)."	1 марта  31 мая 2025 года 	1 сентября 31 ноября 2025 года 											136		"International Relations
Aviation and Service Management"
143.0	Seoul Theological University		нет английских программ															137		
144.0	Singyeongju University																	138		
145.0	Korea National Sport University		~ 3 886 USD		"1.        KNSU Scholarships
        •        Merit-based & Need-based: Partial or full tuition support for outstanding academic or athletic performance.
        •        Athletic Scholarships: For students with high-level sports achievements.
        2.        External Grant – $3,000 USD
        •        Available for undergraduate, master’s, and Ph.D. students at KNSU (partial tuition support).
        3.        GKS (Global Korea Scholarship)
        •        Government-funded scholarship covering full tuition, living expenses, airfare, and Korean language course (for bachelor’s, master’s, and Ph.D.).
        4.        Dream Together Master’s Program (not at KNSU)
        •        Fully funded master’s in sport management at Seoul National University (in English)."	сентябрь – ноябрь (пред. года)	май – июнь (текущего года)											139		Sport Management
146.0	Hansei University		8 000 – 10 300 USD		"1.        University Scholarship (Admission Scholarship):
        •        Full or partial tuition waiver.
        •        Apply when you submit your admission documents.
        2.        For Exchange Students:
        •        Full tuition and fees waiver.
        3.        Korean Government Scholarship (GKS/KGSP):
        •        Covers full tuition, monthly stipend, airfare, and insurance.
        •        You can apply through the university or the Korean embassy.
        4.        Additional Grants:
        •        Partial scholarships from private funds or corporations (around $3,000+)."	номинация до 3 мая, заявка до 17 мая.	номинация до 7 ноября, заявка до 21 ноября.											140		"B.Tech in Robotics Engineering
B.Sc in Nursing"
147.0	Busan National University of Education		От 4 052 423 до 6 263 959 KRW в год		"1.	Admission Scholarship
	•	Based on TOPIK scores:
	•	TOPIK Level 6: 100% tuition waiver for the first semester
	•	TOPIK Level 5: 100% tuition waiver for following semesters
	•	TOPIK Level 4: Partial tuition waiver
	2.	Academic Scholarship
	•	For enrolled students with good GPA and language skills (TOPIK 4+ or TOEFL/IELTS)
	•	Tuition waiver from 30% to 100% depending on performance
	3.	TOPIK Progress Scholarship
	•	KRW 400,000 awarded each time a student improves their TOPIK level (up to 3 times)
	4.	Global Korea Scholarship (GKS)
	•	Full tuition, monthly stipend, airfare, and insurance funded by the Korean government
"		April 7, – April 18, 2025 											141		"Global Studies
Global Open Major 
Korean and East Asian Studies "
148.0	Gangseo University		≈ USD 3,240		"•	Global Excellence Scholarship – for top academic students, up to 100% tuition
	•	International Merit Scholarship – based on grades and leadership, partial tuition
	•	Korean Language Scholarship – for students with high TOPIK level, tuition discount
	•	Cultural Exchange Scholarship – for active cultural participation
	•	Need-Based Aid – for students with financial difficulties
	•	Research Assistantship – for graduate students, includes work + stipend"	March 31 – June 11, 2025	April 3 – April 14, 2025											142		Global Business Management 
149.0	Kwangju Women's University		Нет английских программ															143		
150.0	Kyungwoon University		от $6,000 до $10,000 в год .		"Entrance Scholarships (for new students):
	•	TOPIK Level 5 or higher: 100% tuition waiver
	•	TOPIK Level 4: 70% tuition waiver
	•	TOPIK Level 3 or IELTS 6.5+: 50% tuition waiver
	•	IELTS 5.5+ or other recommendations: 20% tuition waiver

Academic Scholarships (for continuing students):
	•	Maintain GPA 3.5+ and language level:
	•	TOPIK 5: 100% tuition waiver
	•	TOPIK 4: 70% tuition waiver
	•	TOPIK 3: 50% tuition waiver
	•	Without TOPIK but GPA 3.5+: 30% tuition waiver"	с 1 сентября по 30 ноября предыдущего года.	с 1 мая по 31 июля того же года.											144		"•	Business Administration
	•	Computer Science"
151.0	Nambu University		11 920 000 корейских вон в год		"•	Up to 100% Tuition Fee Waiver based on English proficiency and academic performance.
	•	English Proficiency Requirements:
	•	100% waiver: IELTS 7.0 / TOEFL iBT 100 / TOEIC 900 or TOPIK level 6.
	•	80% waiver: IELTS 6.5 / TOEFL iBT 90 / TOEIC 850 or TOPIK level 5.
	•	60% waiver: IELTS 5.5 / TOEFL iBT 71 / TOEIC 700 or TOPIK level 4.
	•	Lower waivers available for lower language levels."	с 1 по 30 апреля.	с 1 по 31 октября.											145		"B.Eng in Electrical Engineering
B.Sc in Radiological Science"
152.0	Korea Baptist Theological University		1 200–8 000 USD		"1.        International Student Scholarship
→ Covers up to 40% of tuition based on academic performance.
        2.        Merit-Based Scholarship
→ For students with high grades – partial or full tuition coverage.
        3.        Need-Based Scholarship
→ For students with financial difficulty – partial tuition support.
        4.        Missionary Family Scholarship
→ For children of missionaries – tuition discount.
        5.        Ministry & Leadership Scholarships
→ For active church members or leaders – partial support."		1 марта – 30 апреля											146		"•        Christian Education
        •        Church Music / Piano
        •        Counseling Psychology
        •        Early Childhood Education
        •        English Department / Division
        •        Social Welfare
        •        Theology"
153.0	Halla University		Нет английских программ															147		
154.0	Gongju National University of Education																	148		No programs entirely in English for undergraduate studies. Подготовка высококлассных учителей исключительно для корейской системы образования.
155.0	Cheongju National University of Education																	149		No programs entirely in English for undergraduate studies. Подготовка высококлассных учителей исключительно для корейской системы образования.
156.0	Kaya University																	150		No programs entirely in English for undergraduate studies.  - Региональный частный университет.
157.0	Hyupsung University																	151		No programs entirely in English for undergraduate studies.  - Региональный частный университет.
158.0	Far East University, Korea																	152		No programs entirely in English for undergraduate studies.  - Региональный частный университет.
159.0	Chinju National University of Education																	153		. No programs entirely in English for undergraduate studies. Подготовка высококлассных учителей исключительно для корейской системы образования.
160.0	Catholic University of Pusan																	154		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
161.0	Chugye University for the Arts																	155		No programs entirely in English for undergraduate studies. Университет Искусств (глубоко связанный с корейской культурой) Знаение клоейского обязательно 
162.0	Gimcheon University																	156		No programs entirely in English for undergraduate studies. 
163.0	Gwangju National University of Education																	157		. No programs entirely in English for undergraduate studies. Подготовка высококлассных учителей исключительно для корейской системы образования.
164.0	Jungwon University																	158		No programs entirely in English for undergraduate studies. 
165.0	Geumgang University																	159		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
166.0	Busan Women's College																	160		No programs entirely in English for undergraduate studies. 
167.0	Kkottongnae University																	161		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
168.0	U1 University																	162		
169.0	Chuncheon National University of Education																	163		. No programs entirely in English for undergraduate studies. Подготовка высококлассных учителей исключительно для корейской системы образования.
170.0	Korean Bible University		нет															164		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
171.0	Seoul Jangsin University																	165		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
172.0	Luther University																	166		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
173.0	Yewon Arts University																	167		No programs entirely in English for undergraduate studies. Университет Искусств (глубоко связанный с корейской культурой) Знаение клоейского обязательно 
174.0	Hwasung Medi Science University																	168		 No programs entirely in English for undergraduate studies. Специализированный колледж в сфере медицины.
175.0	Incheon Catholic University		нет															169		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
176.0	Catholic University of Daejeon																	170		No programs entirely in English for undergraduate studies.Университет готовит пасторов, священников, теологов и социальных работников для обслуживания конкретных корейскоязычных общин внутри страны. Их выпускники будут читать проповеди, проводить службы и заниматься counselling на корейском языке.
177.0	Chungwoon University																	171		No programs entirely in English for undergraduate studies.  - Региональный частный университет.
178.0	Daegu Arts University																	172		No programs entirely in English for undergraduate studies. Университет Искусств (глубоко связанный с корейской культурой) Знаение корейского обязательно 
179.0	Jeonju National University of Education		"•	Tuition per semester: About 3,000,000 KRW (~2,200 USD)
	•	Total yearly tuition: About 6,000,000 KRW (~4,400 USD)"		"	•	TOPIK Scholarship
Award: 1,000,000 KRW
Eligibility: TOPIK level 4 or higher
Application deadline: Within one week after TOPIK results announcement
	•	Sibling Scholarship
Award: 40% tuition discount
Eligibility: For siblings enrolled simultaneously with GPA 2.5+
	•	Boram Scholarship
Award: Based on academic excellence
Eligibility: Outstanding academic achievement
	•	Academic Excellence Scholarships
Award: Various discounts/scholarships based on GPA
Eligibility: Minimum GPA 2.5, completion of 12+ credits"	October 30, 2024, 	"To be announced around February 2025
"											173		"1.	Division of International Studies
	2.	Division of Business Administration
	3.	Division of Hotel and Tourism Management
	4.	Division of Media and Visual Arts
	5.	Division of Computer Engineering
	6.	Department of Food and Nutrition
	7.	Department of Environmental Engineering
	8.	Division of Design"
180.0	Busan Presbyterian University		 нет информации															174		
181.0	Calvin University		нет 															175		
182.0	Seoul Christian University		Нет сайта 															176		
183.0	Youngnam Theological University and Seminary		Нет сайта 															177		
184.0	Daeshin University		9,090,000 до 10,810,000 корейских вон (KRW)		"1.	Academic Excellence Scholarship
	•	Awarded to students with strong academic performance.
	•	Based on GPA:
	•	GPA 3.5 or higher: 50% tuition waiver
	•	GPA 3.0–3.49: 33% tuition waiver
	•	GPA 2.5–2.99: 25% tuition waiver
	•	Conditions may vary; contact the university for details.
	2.	Attendance & Participation Scholarship
	•	Given to students with excellent attendance and active class participation.
	•	Up to 50% tuition waiver."	"•	Весенний приём: Занятия начинаются в марте; заявки принимаются с сентября по ноябрь предыдущего года.
	"	"•	Осенний приём: Занятия начинаются в сентябре; заявки принимаются с мая по июнь того же года."											178		"International Business Administration
Mobile System Engineering
Bio and Material Engineering
Korean Studies"
185.0	Gwangju Catholic University		нет английский программ 															179		
186.0	Jeju International University		"Social Sciences 2,844,000 Engineering 3,096,000
Art and Sports 3,096,000"		"•        Merit-Based Scholarships: Up to 100% tuition waiver for high-achieving students.
        •        Need-Based Aid: 20–100% tuition support for low-income families, students with disabilities, etc.
        •        Language & Certification Awards: 200,000–1,000,000 KRW for TOEIC, JLPT, HSK scores, or professional certificates.
        •        Regional Subsidies: Support for students from rural areas (e.g., interest subsidies on student loans)."	2024.04.22 ~ 2024.04.25	2024.06.03 ~ 2024.06.07											180		"Police Administration
 Security
Counseling and
Welfare Speech Therapy
Child Development and Education
Hotel management
 Aviation
Management*
 Entrepreneurship
Management
Fire and Disaster
Prevention
 Data Security
Engineering•
Architecture
Civil Engineering
⁠Electrical Engineering
 Mechanical and
Automotive
ELeisure Sports
Studies
Sports Rehabilitation
Performing artse"
187.0	Mokpo Catholic University																			
188.0	Kwangshin University																			
189.0	Jesus University																			
